Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,UpdateCo2,1768145568.232686,176,0,1
1,UpdateCFP,1768145568.232867,1625,0,1
2,UpdateCo2,1768145568.234501,129,0,1
1,UpdateCFP,1768145568.234635,1300,0,1
1,UpdateCFP,1768145568.235955,2069,0,1
2,UpdateCo2,1768145568.238043,133,0,1
1,UpdateCFP,1768145568.238185,2201,0,1
1,UpdateCFP,1768145568.240405,2091,0,1
1,UpdateCFP,1768145568.242514,1830,0,1
2,UpdateCo2,1768145568.244364,141,0,1
2,UpdateCo2,1768145568.244511,138,0,1
2,UpdateCo2,1768145568.244654,145,0,1
1,UpdateCFP,1768145568.244804,1628,0,1
2,UpdateCo2,1768145568.246460,135,0,1
2,UpdateCo2,1768145568.246601,121,0,1
2,UpdateCo2,1768145568.246726,125,0,1
1,UpdateCFP,1768145568.246855,1377,0,1
2,UpdateCo2,1768145568.248237,128,0,1
2,UpdateCo2,1768145568.248369,123,0,1
1,UpdateCFP,1768145568.248496,1386,0,1
1,UpdateCFP,1768145568.249887,1321,0,1
2,UpdateCo2,1768145568.251213,133,0,1
2,UpdateCo2,1768145568.251351,127,0,1
1,UpdateCFP,1768145568.251482,1350,0,1
2,UpdateCo2,1768145568.252837,199,0,1
1,UpdateCFP,1768145568.253039,1644,0,1
2,UpdateCo2,1768145568.254703,187,0,1
2,UpdateCo2,1768145568.254900,154,0,1
2,UpdateCo2,1768145568.255059,140,0,1
1,UpdateCFP,1768145568.255204,1470,0,1
2,UpdateCo2,1768145568.256693,146,0,1
1,UpdateCFP,1768145568.256845,1769,0,1
2,UpdateCo2,1768145568.258634,153,0,1
2,UpdateCo2,1768145568.258793,123,0,1
1,UpdateCFP,1768145568.258921,1438,0,1
1,UpdateCFP,1768145568.260378,1631,0,1
2,UpdateCo2,1768145568.262028,218,0,1
2,UpdateCo2,1768145568.262252,391,0,1
1,UpdateCFP,1768145568.262662,1469,0,1
1,UpdateCFP,1768145568.264138,1743,0,1
2,UpdateCo2,1768145568.265901,147,0,1
1,UpdateCFP,1768145568.266054,1551,0,1
1,UpdateCFP,1768145568.267624,1520,0,1
2,UpdateCo2,1768145568.269162,152,0,1
2,UpdateCo2,1768145568.269321,139,0,1
1,UpdateCFP,1768145568.269465,2227,0,1
2,UpdateCo2,1768145568.271711,183,0,1
2,UpdateCo2,1768145568.271900,134,0,1
1,UpdateCFP,1768145568.272040,1597,0,1
1,UpdateCFP,1768145568.273656,1732,0,1
2,UpdateCo2,1768145568.275408,181,0,1
1,UpdateCFP,1768145568.275599,1525,0,1
1,UpdateCFP,1768145568.277143,1836,0,1
1,UpdateCFP,1768145568.278998,1637,0,1
2,UpdateCo2,1768145568.280654,157,0,1
2,UpdateCo2,1768145568.280818,126,0,1
2,UpdateCo2,1768145568.280948,123,0,1
2,UpdateCo2,1768145568.281075,117,0,1
1,UpdateCFP,1768145568.281196,1175,0,1
2,UpdateCo2,1768145568.282376,133,0,1
1,UpdateCFP,1768145568.282513,1718,0,1
2,UpdateCo2,1768145568.284250,152,0,1
1,UpdateCFP,1768145568.284408,1926,0,1
2,UpdateCo2,1768145568.286353,190,0,1
2,UpdateCo2,1768145568.286554,142,0,1
2,UpdateCo2,1768145568.286707,131,0,1
1,UpdateCFP,1768145568.286843,2012,0,1
1,UpdateCFP,1768145568.288859,1665,0,1
1,UpdateCFP,1768145568.290543,1523,0,1
1,UpdateCFP,1768145568.292085,1737,0,1
2,UpdateCo2,1768145568.293841,162,0,1
2,UpdateCo2,1768145568.294010,198,0,1
2,UpdateCo2,1768145568.294216,135,0,1
2,UpdateCo2,1768145568.294355,124,0,1
2,UpdateCo2,1768145568.294483,123,0,1
2,UpdateCo2,1768145568.294609,117,0,1
2,UpdateCo2,1768145568.294730,127,0,1
1,UpdateCFP,1768145568.294862,1478,0,1
2,UpdateCo2,1768145568.296346,238,0,1
2,UpdateCo2,1768145568.296591,176,0,1
2,UpdateCo2,1768145568.296774,122,0,1
1,UpdateCFP,1768145568.296900,1079,0,1
2,UpdateCo2,1768145568.297984,117,0,1
2,UpdateCo2,1768145568.298106,128,0,1
1,UpdateCFP,1768145568.298237,1304,0,1
1,UpdateCFP,1768145568.299545,1525,0,1
1,UpdateCFP,1768145568.301075,1419,0,1
1,UpdateCFP,1768145568.302513,1511,0,1
2,UpdateCo2,1768145568.304044,131,0,1
2,UpdateCo2,1768145568.304184,149,0,1
1,UpdateCFP,1768145568.304338,1322,0,1
1,UpdateCFP,1768145568.305666,1325,0,1
1,UpdateCFP,1768145568.306995,2116,0,1
1,UpdateCFP,1768145568.309130,1681,0,1
1,UpdateCFP,1768145568.310830,1984,0,1
2,UpdateCo2,1768145568.312833,140,0,1
2,UpdateCo2,1768145568.312980,125,0,1
1,UpdateCFP,1768145568.313108,1285,0,1
2,UpdateCo2,1768145568.314399,125,0,1
1,UpdateCFP,1768145568.314528,1193,0,1
2,UpdateCo2,1768145568.315740,126,0,1
1,UpdateCFP,1768145568.315872,1013,0,1
1,UpdateCFP,1768145568.316891,1359,0,1
1,UpdateCFP,1768145568.318255,1173,0,1
1,UpdateCFP,1768145568.319447,1616,0,1
2,UpdateCo2,1768145568.321083,143,0,1
2,UpdateCo2,1768145568.321232,192,0,1
2,UpdateCo2,1768145568.321433,187,0,1
2,UpdateCo2,1768145568.321627,143,0,1
1,UpdateCFP,1768145568.321775,1442,0,1
2,UpdateCo2,1768145568.323222,132,0,1
2,UpdateCo2,1768145568.323358,129,0,1
2,UpdateCo2,1768145568.323491,128,0,1
2,UpdateCo2,1768145568.323623,115,0,1
1,UpdateCFP,1768145568.323742,1169,0,1
2,UpdateCo2,1768145568.324916,124,0,1
1,UpdateCFP,1768145568.325043,1034,0,1
2,UpdateCo2,1768145568.326082,128,0,1
1,UpdateCFP,1768145568.326214,1013,0,1
1,UpdateCFP,1768145568.327231,1487,0,1
1,UpdateCFP,1768145568.328738,1364,0,1
2,UpdateCo2,1768145568.330121,155,0,1
1,UpdateCFP,1768145568.330282,1624,0,1
1,UpdateCFP,1768145568.331925,1748,0,1
1,UpdateCFP,1768145568.333692,1324,0,1
2,UpdateCo2,1768145568.335035,127,0,1
2,UpdateCo2,1768145568.335168,122,0,1
1,UpdateCFP,1768145568.335310,1181,0,1
1,UpdateCFP,1768145568.336496,1363,0,1
2,UpdateCo2,1768145568.337864,117,0,1
2,UpdateCo2,1768145568.337986,120,0,1
2,UpdateCo2,1768145568.338110,121,0,1
2,UpdateCo2,1768145568.338234,127,0,1
2,UpdateCo2,1768145568.338365,123,0,1
1,UpdateCFP,1768145568.338492,1337,0,1
1,UpdateCFP,1768145568.339834,948,0,1
2,UpdateCo2,1768145568.340787,120,0,1
1,UpdateCFP,1768145568.340912,1246,0,1
2,UpdateCo2,1768145568.342162,126,0,1
2,UpdateCo2,1768145568.342304,121,0,1
2,UpdateCo2,1768145568.342428,118,0,1
1,UpdateCFP,1768145568.342550,1228,0,1
2,UpdateCo2,1768145568.343782,120,0,1
2,UpdateCo2,1768145568.343906,113,0,1
2,UpdateCo2,1768145568.344024,113,0,1
1,UpdateCFP,1768145568.344140,1214,0,1
1,UpdateCFP,1768145568.345358,1345,0,1
1,UpdateCFP,1768145568.346723,1251,0,1
2,UpdateCo2,1768145568.347993,177,0,1
1,UpdateCFP,1768145568.348183,1437,0,1
1,UpdateCFP,1768145568.349640,1676,0,1
2,UpdateCo2,1768145568.351335,183,0,1
1,UpdateCFP,1768145568.351528,1571,0,1
1,UpdateCFP,1768145568.353118,1357,0,1
1,UpdateCFP,1768145568.354494,1446,0,1
2,UpdateCo2,1768145568.355960,139,0,1
2,UpdateCo2,1768145568.356105,109,0,1
2,UpdateCo2,1768145568.356218,117,0,1
2,UpdateCo2,1768145568.356340,112,0,1
1,UpdateCFP,1768145568.356456,1070,0,1
2,UpdateCo2,1768145568.357531,120,0,1
1,UpdateCFP,1768145568.357655,1083,0,1
2,UpdateCo2,1768145568.358743,121,0,1
2,UpdateCo2,1768145568.358867,112,0,1
2,UpdateCo2,1768145568.358983,110,0,1
1,UpdateCFP,1768145568.359097,1204,0,1
1,UpdateCFP,1768145568.360305,1188,0,1
1,UpdateCFP,1768145568.361501,1304,0,1
2,UpdateCo2,1768145568.362824,127,0,1
2,UpdateCo2,1768145568.362957,177,0,1
2,UpdateCo2,1768145568.363142,181,0,1
2,UpdateCo2,1768145568.363331,114,0,1
1,UpdateCFP,1768145568.363449,1327,0,1
1,UpdateCFP,1768145568.364780,1447,0,1
1,UpdateCFP,1768145568.366232,1471,0,1
1,UpdateCFP,1768145568.367723,1376,0,1
2,UpdateCo2,1768145568.369118,194,0,1
2,UpdateCo2,1768145568.369322,143,0,1
2,UpdateCo2,1768145568.369471,109,0,1
2,UpdateCo2,1768145568.369584,110,0,1
2,UpdateCo2,1768145568.369697,110,0,1
1,UpdateCFP,1768145568.369811,1201,0,1
1,UpdateCFP,1768145568.371017,1630,0,1
2,UpdateCo2,1768145568.372666,136,0,1
1,UpdateCFP,1768145568.372809,1620,0,1
1,UpdateCFP,1768145568.374448,1420,0,1
1,UpdateCFP,1768145568.375887,1552,0,1
2,UpdateCo2,1768145568.377459,146,0,1
2,UpdateCo2,1768145568.377611,167,0,1
1,UpdateCFP,1768145568.377786,1277,0,1
2,UpdateCo2,1768145568.379082,126,0,1
1,UpdateCFP,1768145568.379214,1186,0,1
1,UpdateCFP,1768145568.380405,1048,0,1
2,UpdateCo2,1768145568.381458,117,0,1
2,UpdateCo2,1768145568.381579,110,0,1
1,UpdateCFP,1768145568.381693,983,0,1
1,UpdateCFP,1768145568.382680,1011,0,1
2,UpdateCo2,1768145568.383696,122,0,1
2,UpdateCo2,1768145568.383821,120,0,1
2,UpdateCo2,1768145568.383946,111,0,1
2,UpdateCo2,1768145568.384060,109,0,1
2,UpdateCo2,1768145568.384173,108,0,1
2,UpdateCo2,1768145568.384285,126,0,1
2,UpdateCo2,1768145568.384415,109,0,1
1,UpdateCFP,1768145568.384528,1180,0,1
1,UpdateCFP,1768145568.385713,1148,0,1
1,UpdateCFP,1768145568.386865,983,0,1
2,UpdateCo2,1768145568.387854,120,0,1
2,UpdateCo2,1768145568.387978,118,0,1
1,UpdateCFP,1768145568.388100,1240,0,1
2,UpdateCo2,1768145568.389345,225,0,1
2,UpdateCo2,1768145568.389577,169,0,1
1,UpdateCFP,1768145568.389753,972,0,1
2,UpdateCo2,1768145568.390730,108,0,1
1,UpdateCFP,1768145568.390842,1276,0,1
1,UpdateCFP,1768145568.392123,1335,0,1
2,UpdateCo2,1768145568.393476,179,0,1
1,UpdateCFP,1768145568.393665,1168,0,1
2,UpdateCo2,1768145568.394856,116,0,1
1,UpdateCFP,1768145568.394978,1350,0,1
1,UpdateCFP,1768145568.396347,1243,0,1
2,UpdateCo2,1768145568.397610,165,0,1
2,UpdateCo2,1768145568.397785,134,0,1
1,UpdateCFP,1768145568.397924,1146,0,1
1,UpdateCFP,1768145568.399076,966,0,1
2,UpdateCo2,1768145568.400046,109,0,1
2,UpdateCo2,1768145568.400158,108,0,1
2,UpdateCo2,1768145568.400271,119,0,1
2,UpdateCo2,1768145568.400394,108,0,1
2,UpdateCo2,1768145568.400505,109,0,1
1,UpdateCFP,1768145568.400618,926,0,1
1,UpdateCFP,1768145568.401548,987,0,1
1,UpdateCFP,1768145568.402540,1234,0,1
1,UpdateCFP,1768145568.403778,969,0,1
1,UpdateCFP,1768145568.404752,1125,0,1
1,UpdateCFP,1768145568.405882,1041,0,1
2,UpdateCo2,1768145568.406928,119,0,1
1,UpdateCFP,1768145568.407051,999,0,1
2,UpdateCo2,1768145568.408055,118,0,1
1,UpdateCFP,1768145568.408177,1257,0,1
1,UpdateCFP,1768145568.409442,1388,0,1
2,UpdateCo2,1768145568.410852,130,0,1
2,UpdateCo2,1768145568.410989,113,0,1
1,UpdateCFP,1768145568.411106,1516,0,1
2,UpdateCo2,1768145568.412641,124,0,1
1,UpdateCFP,1768145568.412772,960,0,1
1,UpdateCFP,1768145568.413737,1478,0,1
1,UpdateCFP,1768145568.415220,1211,0,1
2,UpdateCo2,1768145568.416439,174,0,1
1,UpdateCFP,1768145568.416621,1210,0,1
1,UpdateCFP,1768145568.417835,1420,0,1
1,UpdateCFP,1768145568.419260,1668,0,1
2,UpdateCo2,1768145568.420947,125,0,1
2,UpdateCo2,1768145568.421078,123,0,1
2,UpdateCo2,1768145568.421207,200,0,1
2,UpdateCo2,1768145568.421415,123,0,1
2,UpdateCo2,1768145568.421542,109,0,1
1,UpdateCFP,1768145568.421656,1653,0,1
1,UpdateCFP,1768145568.423314,1130,0,1
1,UpdateCFP,1768145568.424452,1364,0,1
2,UpdateCo2,1768145568.425835,126,0,1
1,UpdateCFP,1768145568.425968,1522,0,1
2,UpdateCo2,1768145568.427509,170,0,1
2,UpdateCo2,1768145568.427689,121,0,1
2,UpdateCo2,1768145568.427815,108,0,1
1,UpdateCFP,1768145568.427927,1287,0,1
2,UpdateCo2,1768145568.429219,118,0,1
2,UpdateCo2,1768145568.429341,110,0,1
2,UpdateCo2,1768145568.429455,108,0,1
1,UpdateCFP,1768145568.429567,1164,0,1
1,UpdateCFP,1768145568.430736,1224,0,1
1,UpdateCFP,1768145568.431964,1115,0,1
1,UpdateCFP,1768145568.433084,1171,0,1
2,UpdateCo2,1768145568.434275,192,0,1
2,UpdateCo2,1768145568.434477,129,0,1
2,UpdateCo2,1768145568.434612,108,0,1
2,UpdateCo2,1768145568.434723,109,0,1
2,UpdateCo2,1768145568.434836,109,0,1
2,UpdateCo2,1768145568.434948,108,0,1
1,UpdateCFP,1768145568.435060,1068,0,1
1,UpdateCFP,1768145568.436133,1254,0,1
2,UpdateCo2,1768145568.437406,167,0,1
2,UpdateCo2,1768145568.437583,175,0,1
1,UpdateCFP,1768145568.437766,1039,0,1
2,UpdateCo2,1768145568.438810,118,0,1
1,UpdateCFP,1768145568.438932,1052,0,1
2,UpdateCo2,1768145568.439990,122,0,1
2,UpdateCo2,1768145568.440116,122,0,1
1,UpdateCFP,1768145568.440242,982,0,1
1,UpdateCFP,1768145568.441229,1391,0,1
1,UpdateCFP,1768145568.442640,1287,0,1
1,UpdateCFP,1768145568.443946,1376,0,1
1,UpdateCFP,1768145568.445341,1089,0,1
1,UpdateCFP,1768145568.446442,1470,0,1
2,UpdateCo2,1768145568.447932,125,0,1
2,UpdateCo2,1768145568.448063,176,0,1
2,UpdateCo2,1768145568.448246,178,0,1
2,UpdateCo2,1768145568.448432,112,0,1
1,UpdateCFP,1768145568.448547,1457,0,1
1,UpdateCFP,1768145568.450009,1119,0,1
2,UpdateCo2,1768145568.451148,192,0,1
1,UpdateCFP,1768145568.451350,1304,0,1
1,UpdateCFP,1768145568.452673,1540,0,1
2,UpdateCo2,1768145568.454232,158,0,1
2,UpdateCo2,1768145568.454396,177,0,1
2,UpdateCo2,1768145568.454582,162,0,1
2,UpdateCo2,1768145568.454751,110,0,1
1,UpdateCFP,1768145568.454864,1352,0,1
2,UpdateCo2,1768145568.456221,116,0,1
1,UpdateCFP,1768145568.456341,986,0,1
1,UpdateCFP,1768145568.457331,1669,0,1
1,UpdateCFP,1768145568.459020,1417,0,1
2,UpdateCo2,1768145568.460457,165,0,1
1,UpdateCFP,1768145568.460632,1373,0,1
2,UpdateCo2,1768145568.462025,164,0,1
1,UpdateCFP,1768145568.462198,1043,0,1
1,UpdateCFP,1768145568.463247,2452,0,1
1,UpdateCFP,1768145568.465718,1781,0,1
1,UpdateCFP,1768145568.467521,1848,0,1
1,UpdateCFP,1768145568.469389,1709,0,1
2,UpdateCo2,1768145568.471117,125,0,1
2,UpdateCo2,1768145568.471248,180,0,1
2,UpdateCo2,1768145568.471435,177,0,1
2,UpdateCo2,1768145568.471619,111,0,1
1,UpdateCFP,1768145568.471734,1453,0,1
2,UpdateCo2,1768145568.473193,121,0,1
1,UpdateCFP,1768145568.473317,1300,0,1
1,UpdateCFP,1768145568.474636,1183,0,1
2,UpdateCo2,1768145568.475839,173,0,1
2,UpdateCo2,1768145568.476021,177,0,1
2,UpdateCo2,1768145568.476206,143,0,1
2,UpdateCo2,1768145568.476353,109,0,1
2,UpdateCo2,1768145568.476466,119,0,1
1,UpdateCFP,1768145568.476589,1163,0,1
1,UpdateCFP,1768145568.477757,1088,0,1
1,UpdateCFP,1768145568.478852,1276,0,1
1,UpdateCFP,1768145568.480133,1340,0,1
2,UpdateCo2,1768145568.481493,179,0,1
2,UpdateCo2,1768145568.481681,110,0,1
1,UpdateCFP,1768145568.481795,886,0,1
2,UpdateCo2,1768145568.482686,119,0,1
2,UpdateCo2,1768145568.482809,108,0,1
1,UpdateCFP,1768145568.482922,1073,0,1
2,UpdateCo2,1768145568.483999,123,0,1
1,UpdateCFP,1768145568.484126,1552,0,1
1,UpdateCFP,1768145568.485697,1181,0,1
2,UpdateCo2,1768145568.486885,120,0,1
1,UpdateCFP,1768145568.487010,1078,0,1
2,UpdateCo2,1768145568.488093,123,0,1
2,UpdateCo2,1768145568.488220,126,0,1
1,UpdateCFP,1768145568.488351,964,0,1
2,UpdateCo2,1768145568.489320,119,0,1
1,UpdateCFP,1768145568.489442,1049,0,1
1,UpdateCFP,1768145568.490496,1009,0,1
2,UpdateCo2,1768145568.491510,125,0,1
1,UpdateCFP,1768145568.491639,1140,0,1
2,UpdateCo2,1768145568.492784,123,0,1
2,UpdateCo2,1768145568.492912,112,0,1
1,UpdateCFP,1768145568.493027,1181,0,1
1,UpdateCFP,1768145568.494213,1429,0,1
2,UpdateCo2,1768145568.495661,135,0,1
1,UpdateCFP,1768145568.495802,1823,0,1
2,UpdateCo2,1768145568.497645,138,0,1
1,UpdateCFP,1768145568.497789,1011,0,1
2,UpdateCo2,1768145568.498806,116,0,1
2,UpdateCo2,1768145568.498925,120,0,1
2,UpdateCo2,1768145568.499050,129,0,1
1,UpdateCFP,1768145568.499183,1091,0,1
2,UpdateCo2,1768145568.500279,144,0,1
2,UpdateCo2,1768145568.500427,123,0,1
2,UpdateCo2,1768145568.500554,122,0,1
2,UpdateCo2,1768145568.500680,114,0,1
1,UpdateCFP,1768145568.500798,1075,0,1
2,UpdateCo2,1768145568.501878,128,0,1
2,UpdateCo2,1768145568.502010,126,0,1
1,UpdateCFP,1768145568.502140,1289,0,1
1,UpdateCFP,1768145568.503434,1349,0,1
1,UpdateCFP,1768145568.504801,1391,0,1
2,UpdateCo2,1768145568.506212,165,0,1
1,UpdateCFP,1768145568.506384,1429,0,1
2,UpdateCo2,1768145568.507833,171,0,1
2,UpdateCo2,1768145568.508011,184,0,1
1,UpdateCFP,1768145568.508203,1479,0,1
1,UpdateCFP,1768145568.509701,1713,0,1
2,UpdateCo2,1768145568.511433,150,0,1
2,UpdateCo2,1768145568.511590,183,0,1
2,UpdateCo2,1768145568.511780,115,0,1
2,UpdateCo2,1768145568.511899,115,0,1
1,UpdateCFP,1768145568.512019,1124,0,1
2,UpdateCo2,1768145568.513148,126,0,1
1,UpdateCFP,1768145568.513278,1225,0,1
1,UpdateCFP,1768145568.514509,1092,0,1
2,UpdateCo2,1768145568.515606,130,0,1
1,UpdateCFP,1768145568.515740,992,0,1
2,UpdateCo2,1768145568.516736,138,0,1
2,UpdateCo2,1768145568.516878,128,0,1
1,UpdateCFP,1768145568.517011,1319,0,1
2,UpdateCo2,1768145568.518334,251,0,1
2,UpdateCo2,1768145568.518593,132,0,1
1,UpdateCFP,1768145568.518729,1152,0,1
2,UpdateCo2,1768145568.519900,139,0,1
2,UpdateCo2,1768145568.520045,145,0,1
1,UpdateCFP,1768145568.520195,1521,0,1
1,UpdateCFP,1768145568.521735,1246,0,1
2,UpdateCo2,1768145568.523000,142,0,1
2,UpdateCo2,1768145568.523148,163,0,1
1,UpdateCFP,1768145568.523317,1635,0,1
2,UpdateCo2,1768145568.524972,129,0,1
1,UpdateCFP,1768145568.525106,1617,0,1
2,UpdateCo2,1768145568.526742,160,0,1
2,UpdateCo2,1768145568.526910,135,0,1
2,UpdateCo2,1768145568.527050,128,0,1
2,UpdateCo2,1768145568.527185,132,0,1
2,UpdateCo2,1768145568.527322,125,0,1
2,UpdateCo2,1768145568.527451,115,0,1
1,UpdateCFP,1768145568.527570,1235,0,1
2,UpdateCo2,1768145568.528810,134,0,1
2,UpdateCo2,1768145568.528948,117,0,1
1,UpdateCFP,1768145568.529069,1124,0,1
1,UpdateCFP,1768145568.530198,1285,0,1
2,UpdateCo2,1768145568.531502,139,0,1
1,UpdateCFP,1768145568.531647,1406,0,1
1,UpdateCFP,1768145568.533073,1671,0,1
1,UpdateCFP,1768145568.534763,1504,0,1
2,UpdateCo2,1768145568.536286,234,0,1
1,UpdateCFP,1768145568.536531,1110,0,1
2,UpdateCo2,1768145568.537647,126,0,1
2,UpdateCo2,1768145568.537777,123,0,1
1,UpdateCFP,1768145568.537904,1097,0,1
2,UpdateCo2,1768145568.539005,148,0,1
1,UpdateCFP,1768145568.539157,1940,0,1
1,UpdateCFP,1768145568.541117,1731,0,1
2,UpdateCo2,1768145568.542867,152,0,1
1,UpdateCFP,1768145568.543026,1722,0,1
1,UpdateCFP,1768145568.544767,1718,0,1
2,UpdateCo2,1768145568.546504,144,0,1
2,UpdateCo2,1768145568.546653,127,0,1
2,UpdateCo2,1768145568.546785,127,0,1
1,UpdateCFP,1768145568.546916,1206,0,1
2,UpdateCo2,1768145568.548127,131,0,1
2,UpdateCo2,1768145568.548263,175,0,1
2,UpdateCo2,1768145568.548445,145,0,1
1,UpdateCFP,1768145568.548595,965,0,1
1,UpdateCFP,1768145568.549564,1018,0,1
1,UpdateCFP,1768145568.550587,1008,0,1
1,UpdateCFP,1768145568.551600,1012,0,1
2,UpdateCo2,1768145568.552616,130,0,1
2,UpdateCo2,1768145568.552750,127,0,1
1,UpdateCFP,1768145568.552881,1215,0,1
1,UpdateCFP,1768145568.554101,1409,0,1
2,UpdateCo2,1768145568.555529,194,0,1
2,UpdateCo2,1768145568.555733,125,0,1
2,UpdateCo2,1768145568.555862,116,0,1
1,UpdateCFP,1768145568.555983,1146,0,1
1,UpdateCFP,1768145568.557133,1385,0,1
2,UpdateCo2,1768145568.558538,136,0,1
1,UpdateCFP,1768145568.558686,1393,0,1
2,UpdateCo2,1768145568.560098,161,0,1
1,UpdateCFP,1768145568.560265,1087,0,1
2,UpdateCo2,1768145568.561358,126,0,1
2,UpdateCo2,1768145568.561489,128,0,1
1,UpdateCFP,1768145568.561621,1334,0,1
1,UpdateCFP,1768145568.562960,930,0,1
2,UpdateCo2,1768145568.563895,121,0,1
1,UpdateCFP,1768145568.564019,993,0,1
2,UpdateCo2,1768145568.565017,132,0,1
2,UpdateCo2,1768145568.565153,132,0,1
1,UpdateCFP,1768145568.565290,988,0,1
2,UpdateCo2,1768145568.566283,142,0,1
2,UpdateCo2,1768145568.566428,124,0,1
1,UpdateCFP,1768145568.566557,1496,0,1
1,UpdateCFP,1768145568.568057,1116,0,1
2,UpdateCo2,1768145568.569178,143,0,1
1,UpdateCFP,1768145568.569325,1248,0,1
1,UpdateCFP,1768145568.570592,1315,0,1
2,UpdateCo2,1768145568.571913,117,0,1
1,UpdateCFP,1768145568.572035,1455,0,1
1,UpdateCFP,1768145568.573499,1326,0,1
1,UpdateCFP,1768145568.574844,1528,0,1
1,UpdateCFP,1768145568.576391,1291,0,1
1,UpdateCFP,1768145568.577702,1696,0,1
2,UpdateCo2,1768145568.579417,203,0,1
2,UpdateCo2,1768145568.579630,178,0,1
1,UpdateCFP,1768145568.579814,1865,0,1
1,UpdateCFP,1768145568.581697,1890,0,1
2,UpdateCo2,1768145568.583606,180,0,1
2,UpdateCo2,1768145568.583796,129,0,1
2,UpdateCo2,1768145568.583929,121,0,1
2,UpdateCo2,1768145568.584054,118,0,1
2,UpdateCo2,1768145568.584176,129,0,1
2,UpdateCo2,1768145568.584309,132,0,1
2,UpdateCo2,1768145568.584445,119,0,1
2,UpdateCo2,1768145568.584567,114,0,1
2,UpdateCo2,1768145568.584685,118,0,1
2,UpdateCo2,1768145568.584806,118,0,1
1,UpdateCFP,1768145568.584929,1353,0,1
1,UpdateCFP,1768145568.586287,1139,0,1
2,UpdateCo2,1768145568.587434,210,0,1
1,UpdateCFP,1768145568.587652,1383,0,1
1,UpdateCFP,1768145568.589039,1269,0,1
2,UpdateCo2,1768145568.590313,184,0,1
1,UpdateCFP,1768145568.590510,1179,0,1
2,UpdateCo2,1768145568.591708,134,0,1
1,UpdateCFP,1768145568.591850,1146,0,1
2,UpdateCo2,1768145568.593002,135,0,1
2,UpdateCo2,1768145568.593141,125,0,1
1,UpdateCFP,1768145568.593270,1021,0,1
2,UpdateCo2,1768145568.594306,134,0,1
2,UpdateCo2,1768145568.594444,125,0,1
2,UpdateCo2,1768145568.594573,120,0,1
2,UpdateCo2,1768145568.594697,120,0,1
2,UpdateCo2,1768145568.594821,127,0,1
1,UpdateCFP,1768145568.594952,1248,0,1
1,UpdateCFP,1768145568.596205,1443,0,1
1,UpdateCFP,1768145568.597667,1466,0,1
1,UpdateCFP,1768145568.599152,1457,0,1
1,UpdateCFP,1768145568.600629,1470,0,1
2,UpdateCo2,1768145568.602119,140,0,1
1,UpdateCFP,1768145568.602266,1351,0,1
2,UpdateCo2,1768145568.603636,127,0,1
1,UpdateCFP,1768145568.603768,1273,0,1
2,UpdateCo2,1768145568.605060,158,0,1
2,UpdateCo2,1768145568.605225,150,0,1
1,UpdateCFP,1768145568.605381,1229,0,1
1,UpdateCFP,1768145568.606615,1053,0,1
1,UpdateCFP,1768145568.607672,1458,0,1
2,UpdateCo2,1768145568.609135,121,0,1
1,UpdateCFP,1768145568.609260,1374,0,1
1,UpdateCFP,1768145568.610655,1242,0,1
1,UpdateCFP,1768145568.611916,1615,0,1
2,UpdateCo2,1768145568.613551,211,0,1
2,UpdateCo2,1768145568.613768,131,0,1
2,UpdateCo2,1768145568.613905,128,0,1
1,UpdateCFP,1768145568.614037,1236,0,1
1,UpdateCFP,1768145568.615305,1346,0,1
1,UpdateCFP,1768145568.616670,1572,0,1
1,UpdateCFP,1768145568.618262,1568,0,1
1,UpdateCFP,1768145568.619850,1617,0,1
2,UpdateCo2,1768145568.621486,155,0,1
2,UpdateCo2,1768145568.621648,129,0,1
2,UpdateCo2,1768145568.621782,130,0,1
1,UpdateCFP,1768145568.621917,1125,0,1
1,UpdateCFP,1768145568.623047,1621,0,1
1,UpdateCFP,1768145568.624687,1245,0,1
1,UpdateCFP,1768145568.625952,1464,0,1
1,UpdateCFP,1768145568.627435,1387,0,1
1,UpdateCFP,1768145568.628841,1424,0,1
2,UpdateCo2,1768145568.630284,153,0,1
2,UpdateCo2,1768145568.630444,140,0,1
1,UpdateCFP,1768145568.630589,1102,0,1
1,UpdateCFP,1768145568.631710,1320,0,1
1,UpdateCFP,1768145568.633049,1195,0,1
2,UpdateCo2,1768145568.634251,125,0,1
2,UpdateCo2,1768145568.634381,121,0,1
2,UpdateCo2,1768145568.634505,121,0,1
1,UpdateCFP,1768145568.634631,985,0,1
2,UpdateCo2,1768145568.635621,139,0,1
2,UpdateCo2,1768145568.635764,131,0,1
1,UpdateCFP,1768145568.635899,1494,0,1
1,UpdateCFP,1768145568.637397,1093,0,1
2,UpdateCo2,1768145568.638498,139,0,1
2,UpdateCo2,1768145568.638643,181,0,1
2,UpdateCo2,1768145568.638831,115,0,1
1,UpdateCFP,1768145568.638951,2038,0,1
1,UpdateCFP,1768145568.641008,1963,0,1
1,UpdateCFP,1768145568.642990,1522,0,1
2,UpdateCo2,1768145568.644531,134,0,1
1,UpdateCFP,1768145568.644671,1425,0,1
1,UpdateCFP,1768145568.646116,1401,0,1
1,UpdateCFP,1768145568.647536,1731,0,1
